eFig04.png,0,0,0,0,0,0,0,0,0,1,0,NaN
eFig05.png,0,0,0,0,0,0,0,0,0,1,0,NaN
eFig06.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig07.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig08.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig09.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig10.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig11.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig12.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig13.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig14.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig15.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig16.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig17.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig18.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig19.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig20.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig21.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig22.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig23.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig24.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig25.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig26.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig27.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig28.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig29.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig30.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig31.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig32.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig33.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig34.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig35.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig36.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig37.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig38.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig39.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig40.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig41.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig42.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig43.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig44.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig45.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig46.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig47.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig48.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig49.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig50.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig51.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig52.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig53.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig54.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig55.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig56.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig57.png,0,0,0,0,0,0,0,0,0,0,0,NaN
eFig58.png,0,0,0,0,0,0,0,0,0,0,0,NaN
